date_time,user_id,category,days_from_payday,weekday,is_weekend,is_holiday,amount
2025-02-08T00:00:00+09:00,U002,other,-17,5,True,False,2550.0
2025-02-08T00:00:00+09:00,U002,utilities,-17,5,True,False,3930.0
2025-02-09T00:00:00+09:00,U002,social,-16,6,True,False,1010.0
2025-02-09T00:00:00+09:00,U002,other,-16,6,True,False,3880.0
2025-02-09T00:00:00+09:00,U002,entertainment,-16,6,True,False,3270.0
2025-02-10T00:00:00+09:00,U002,other,-15,0,False,False,2780.0
2025-02-11T00:00:00+09:00,U002,entertainment,-14,1,False,False,1670.0
2025-02-11T00:00:00+09:00,U002,other,-14,1,False,False,18320.0
2025-02-12T00:00:00+09:00,U002,entertainment,-13,2,False,False,5770.0
2025-02-12T00:00:00+09:00,U002,other,-13,2,False,False,1040.0
2025-02-12T00:00:00+09:00,U002,social,-13,2,False,False,510.0
2025-02-13T00:00:00+09:00,U002,entertainment,-12,3,False,False,6540.0
2025-02-13T00:00:00+09:00,U002,other,-12,3,False,False,5650.0
2025-02-14T00:00:00+09:00,U002,entertainment,-11,4,False,False,270.0
2025-02-14T00:00:00+09:00,U002,other,-11,4,False,False,3020.0
2025-02-15T00:00:00+09:00,U002,entertainment,-10,5,True,False,1760.0
2025-02-15T00:00:00+09:00,U002,food,-10,5,True,False,990.0
2025-02-16T00:00:00+09:00,U002,social,-9,6,True,False,4080.0
2025-02-16T00:00:00+09:00,U002,entertainment,-9,6,True,False,5710.0
2025-02-17T00:00:00+09:00,U002,entertainment,-8,0,False,False,2240.0
2025-02-17T00:00:00+09:00,U002,social,-8,0,False,False,11090.0
2025-02-17T00:00:00+09:00,U002,utilities,-8,0,False,False,4460.0
2025-02-18T00:00:00+09:00,U002,other,-7,1,False,False,7100.0
2025-02-18T00:00:00+09:00,U002,social,-7,1,False,False,2430.0
2025-02-19T00:00:00+09:00,U002,entertainment,-6,2,False,False,4750.0
2025-02-19T00:00:00+09:00,U002,other,-6,2,False,False,4000.0
2025-02-19T00:00:00+09:00,U002,social,-6,2,False,False,6920.0
2025-02-20T00:00:00+09:00,U002,entertainment,-5,3,False,False,870.0
2025-02-20T00:00:00+09:00,U002,other,-5,3,False,False,4730.0
2025-02-20T00:00:00+09:00,U002,social,-5,3,False,False,430.0
2025-02-21T00:00:00+09:00,U002,entertainment,-4,4,False,False,4860.0
2025-02-21T00:00:00+09:00,U002,other,-4,4,False,False,2130.0
2025-02-22T00:00:00+09:00,U002,entertainment,-3,5,True,False,340.0
2025-02-22T00:00:00+09:00,U002,other,-3,5,True,False,4870.0
2025-02-22T00:00:00+09:00,U002,social,-3,5,True,False,5660.0
2025-02-23T00:00:00+09:00,U002,other,-2,6,True,True,8890.0
2025-02-23T00:00:00+09:00,U002,social,-2,6,True,True,1390.0
2025-02-23T00:00:00+09:00,U002,entertainment,-2,6,True,True,11510.0
2025-02-24T00:00:00+09:00,U002,entertainment,-1,0,False,False,220.0
2025-02-24T00:00:00+09:00,U002,social,-1,0,False,False,7660.0
2025-02-24T00:00:00+09:00,U002,other,-1,0,False,False,5010.0
2025-02-25T00:00:00+09:00,U002,social,0,1,False,False,6120.0
2025-02-25T00:00:00+09:00,U002,other,0,1,False,False,700.0
2025-02-25T00:00:00+09:00,U002,entertainment,0,1,False,False,9940.0
2025-02-26T00:00:00+09:00,U002,entertainment,1,2,False,False,5740.0
2025-02-26T00:00:00+09:00,U002,social,1,2,False,False,1560.0
2025-02-27T00:00:00+09:00,U002,social,2,3,False,False,15050.0
2025-02-28T00:00:00+09:00,U002,entertainment,3,4,False,False,3560.0
2025-03-01T00:00:00+09:00,U002,entertainment,-24,5,True,False,810.0
2025-03-01T00:00:00+09:00,U002,social,-24,5,True,False,220.0
2025-03-01T00:00:00+09:00,U002,food,-24,5,True,False,4860.0
2025-03-02T00:00:00+09:00,U002,entertainment,-23,6,True,False,6910.0
2025-03-02T00:00:00+09:00,U002,other,-23,6,True,False,13910.0
2025-03-03T00:00:00+09:00,U002,entertainment,-22,0,False,False,40.0
2025-03-03T00:00:00+09:00,U002,social,-22,0,False,False,8220.0
2025-03-03T00:00:00+09:00,U002,other,-22,0,False,False,5170.0
2025-03-04T00:00:00+09:00,U002,other,-21,1,False,False,4740.0
2025-03-04T00:00:00+09:00,U002,social,-21,1,False,False,880.0
2025-03-04T00:00:00+09:00,U002,entertainment,-21,1,False,False,15520.0
2025-03-05T00:00:00+09:00,U002,other,-20,2,False,False,7970.0
2025-03-05T00:00:00+09:00,U002,social,-20,2,False,False,1440.0
2025-03-05T00:00:00+09:00,U002,entertainment,-20,2,False,False,2390.0
2025-03-06T00:00:00+09:00,U002,food,-19,3,False,False,1000.0
2025-03-07T00:00:00+09:00,U002,other,-18,4,False,False,810.0
2025-03-07T00:00:00+09:00,U002,entertainment,-18,4,False,False,3100.0
2025-03-08T00:00:00+09:00,U002,entertainment,-17,5,True,False,4150.0
2025-03-09T00:00:00+09:00,U002,social,-16,6,True,True,16940.0
2025-03-09T00:00:00+09:00,U002,entertainment,-16,6,True,True,180.0
2025-03-10T00:00:00+09:00,U002,other,-15,0,False,False,4070.0
2025-03-10T00:00:00+09:00,U002,entertainment,-15,0,False,False,4010.0
2025-03-11T00:00:00+09:00,U002,entertainment,-14,1,False,False,5470.0
2025-03-12T00:00:00+09:00,U002,other,-13,2,False,False,1680.0
2025-03-12T00:00:00+09:00,U002,social,-13,2,False,False,7100.0
2025-03-13T00:00:00+09:00,U002,entertainment,-12,3,False,False,1180.0
2025-03-14T00:00:00+09:00,U002,other,-11,4,False,False,8900.0
2025-03-15T00:00:00+09:00,U002,entertainment,-10,5,True,False,1620.0
2025-03-16T00:00:00+09:00,U002,other,-9,6,True,False,6450.0
2025-03-16T00:00:00+09:00,U002,entertainment,-9,6,True,False,630.0
2025-03-16T00:00:00+09:00,U002,clothing_beauty_daily,-9,6,True,False,18780.0
2025-03-17T00:00:00+09:00,U002,social,-8,0,False,False,9280.0
2025-03-17T00:00:00+09:00,U002,entertainment,-8,0,False,False,6640.0
2025-03-17T00:00:00+09:00,U002,other,-8,0,False,False,5010.0
2025-03-18T00:00:00+09:00,U002,social,-7,1,False,False,1470.0
2025-03-19T00:00:00+09:00,U002,entertainment,-6,2,False,False,1690.0
2025-03-20T00:00:00+09:00,U002,other,-5,3,False,False,5200.0
2025-03-20T00:00:00+09:00,U002,entertainment,-5,3,False,False,5430.0
2025-03-21T00:00:00+09:00,U002,social,-4,4,False,False,4470.0
2025-03-21T00:00:00+09:00,U002,other,-4,4,False,False,100.0
2025-03-21T00:00:00+09:00,U002,entertainment,-4,4,False,False,680.0
2025-03-22T00:00:00+09:00,U002,entertainment,-3,5,True,False,2700.0
2025-03-22T00:00:00+09:00,U002,social,-3,5,True,False,7310.0
2025-03-23T00:00:00+09:00,U002,social,-2,6,True,False,6900.0
2025-03-23T00:00:00+09:00,U002,utilities,-2,6,True,False,320.0
2025-03-23T00:00:00+09:00,U002,other,-2,6,True,False,3970.0
2025-03-24T00:00:00+09:00,U002,entertainment,-1,0,False,False,530.0
2025-03-24T00:00:00+09:00,U002,social,-1,0,False,False,710.0
2025-03-25T00:00:00+09:00,U002,other,0,1,False,False,700.0
2025-03-25T00:00:00+09:00,U002,entertainment,0,1,False,False,3860.0
2025-03-25T00:00:00+09:00,U002,clothing_beauty_daily,0,1,False,False,6130.0
2025-03-26T00:00:00+09:00,U002,food,1,2,False,False,50.0
2025-03-26T00:00:00+09:00,U002,entertainment,1,2,False,False,18950.0
2025-03-27T00:00:00+09:00,U002,social,2,3,False,True,4130.0
2025-03-27T00:00:00+09:00,U002,entertainment,2,3,False,True,17140.0
2025-03-28T00:00:00+09:00,U002,utilities,3,4,False,False,130.0
2025-03-28T00:00:00+09:00,U002,other,3,4,False,False,5980.0
2025-03-28T00:00:00+09:00,U002,social,3,4,False,False,6590.0
2025-03-29T00:00:00+09:00,U002,social,4,5,True,False,12610.0
2025-03-29T00:00:00+09:00,U002,entertainment,4,5,True,False,2540.0
2025-03-29T00:00:00+09:00,U002,other,4,5,True,False,260.0
2025-03-30T00:00:00+09:00,U002,other,5,6,True,False,17420.0
2025-03-31T00:00:00+09:00,U002,other,6,0,False,False,3860.0
2025-03-31T00:00:00+09:00,U002,entertainment,6,0,False,False,4240.0
2025-04-01T00:00:00+09:00,U002,other,-24,1,False,False,2790.0
2025-04-02T00:00:00+09:00,U002,other,-23,2,False,False,2970.0
2025-04-02T00:00:00+09:00,U002,entertainment,-23,2,False,False,5270.0
2025-04-03T00:00:00+09:00,U002,social,-22,3,False,False,5190.0
2025-04-03T00:00:00+09:00,U002,food,-22,3,False,False,7580.0
2025-04-03T00:00:00+09:00,U002,entertainment,-22,3,False,False,4740.0
2025-04-04T00:00:00+09:00,U002,entertainment,-21,4,False,False,7130.0
2025-04-04T00:00:00+09:00,U002,social,-21,4,False,False,4510.0
2025-04-04T00:00:00+09:00,U002,other,-21,4,False,False,1910.0
2025-04-05T00:00:00+09:00,U002,other,-20,5,True,False,4040.0
2025-04-06T00:00:00+09:00,U002,other,-19,6,True,False,950.0
2025-04-07T00:00:00+09:00,U002,entertainment,-18,0,False,True,6470.0
2025-04-07T00:00:00+09:00,U002,social,-18,0,False,True,180.0
2025-04-08T00:00:00+09:00,U002,entertainment,-17,1,False,False,580.0
2025-04-09T00:00:00+09:00,U002,entertainment,-16,2,False,False,3850.0
2025-04-09T00:00:00+09:00,U002,social,-16,2,False,False,500.0
2025-04-09T00:00:00+09:00,U002,other,-16,2,False,False,1130.0
2025-04-10T00:00:00+09:00,U002,entertainment,-15,3,False,False,1070.0
2025-04-10T00:00:00+09:00,U002,social,-15,3,False,False,2970.0
2025-04-10T00:00:00+09:00,U002,other,-15,3,False,False,7310.0
2025-04-11T00:00:00+09:00,U002,social,-14,4,False,False,1360.0
2025-04-12T00:00:00+09:00,U002,other,-13,5,True,False,6610.0
2025-04-12T00:00:00+09:00,U002,social,-13,5,True,False,2880.0
2025-04-12T00:00:00+09:00,U002,entertainment,-13,5,True,False,6700.0
2025-04-13T00:00:00+09:00,U002,entertainment,-12,6,True,False,4400.0
2025-04-13T00:00:00+09:00,U002,other,-12,6,True,False,6490.0
2025-04-14T00:00:00+09:00,U002,other,-11,0,False,False,4690.0
2025-04-14T00:00:00+09:00,U002,clothing_beauty_daily,-11,0,False,False,1720.0
2025-04-15T00:00:00+09:00,U002,entertainment,-10,1,False,False,1540.0
2025-04-16T00:00:00+09:00,U002,other,-9,2,False,False,4920.0
2025-04-17T00:00:00+09:00,U002,social,-8,3,False,False,4820.0
2025-04-17T00:00:00+09:00,U002,other,-8,3,False,False,2990.0
2025-04-18T00:00:00+09:00,U002,entertainment,-7,4,False,False,7160.0
2025-04-19T00:00:00+09:00,U002,entertainment,-6,5,True,False,4140.0
2025-04-20T00:00:00+09:00,U002,entertainment,-5,6,True,False,390.0
2025-04-21T00:00:00+09:00,U002,social,-4,0,False,False,750.0
2025-04-21T00:00:00+09:00,U002,entertainment,-4,0,False,False,370.0
2025-04-21T00:00:00+09:00,U002,other,-4,0,False,False,1880.0
2025-04-22T00:00:00+09:00,U002,transport,-3,1,False,True,5560.0
2025-04-23T00:00:00+09:00,U002,clothing_beauty_daily,-2,2,False,False,2590.0
2025-04-23T00:00:00+09:00,U002,other,-2,2,False,False,5540.0
2025-04-24T00:00:00+09:00,U002,social,-1,3,False,False,10560.0
2025-04-25T00:00:00+09:00,U002,social,0,4,False,False,5000.0
2025-04-25T00:00:00+09:00,U002,other,0,4,False,False,4110.0
2025-04-26T00:00:00+09:00,U002,entertainment,1,5,True,False,460.0
2025-04-26T00:00:00+09:00,U002,transport,1,5,True,False,23180.0
2025-04-27T00:00:00+09:00,U002,entertainment,2,6,True,False,140.0
2025-04-27T00:00:00+09:00,U002,social,2,6,True,False,4450.0
2025-04-28T00:00:00+09:00,U002,social,3,0,False,False,7120.0
2025-04-29T00:00:00+09:00,U002,other,4,1,False,False,480.0
2025-04-29T00:00:00+09:00,U002,entertainment,4,1,False,False,6030.0
2025-04-30T00:00:00+09:00,U002,entertainment,5,2,False,False,1780.0
2025-04-30T00:00:00+09:00,U002,social,5,2,False,False,450.0
2025-05-01T00:00:00+09:00,U002,other,-24,3,False,False,5330.0
2025-05-01T00:00:00+09:00,U002,entertainment,-24,3,False,False,4710.0
2025-05-02T00:00:00+09:00,U002,transport,-23,4,False,False,9810.0
2025-05-03T00:00:00+09:00,U002,entertainment,-22,5,True,False,6370.0
2025-05-04T00:00:00+09:00,U002,entertainment,-21,6,True,True,150.0
2025-05-04T00:00:00+09:00,U002,other,-21,6,True,True,6640.0
2025-05-05T00:00:00+09:00,U002,social,-20,0,False,False,250.0
2025-05-06T00:00:00+09:00,U002,other,-19,1,False,False,1540.0
2025-05-07T00:00:00+09:00,U002,other,-18,2,False,False,2290.0
2025-05-08T00:00:00+09:00,U002,other,-17,3,False,False,5060.0
2025-05-08T00:00:00+09:00,U002,entertainment,-17,3,False,False,8540.0
2025-05-08T00:00:00+09:00,U002,social,-17,3,False,False,2460.0
2025-05-09T00:00:00+09:00,U002,other,-16,4,False,False,2210.0
2025-05-10T00:00:00+09:00,U002,entertainment,-15,5,True,False,420.0
2025-05-10T00:00:00+09:00,U002,other,-15,5,True,False,13180.0
2025-05-10T00:00:00+09:00,U002,social,-15,5,True,False,3170.0
2025-05-11T00:00:00+09:00,U002,social,-14,6,True,False,6310.0
2025-05-11T00:00:00+09:00,U002,other,-14,6,True,False,7440.0
2025-05-12T00:00:00+09:00,U002,social,-13,0,False,False,2130.0
2025-05-12T00:00:00+09:00,U002,entertainment,-13,0,False,False,2330.0
2025-05-13T00:00:00+09:00,U002,social,-12,1,False,False,3320.0
2025-05-13T00:00:00+09:00,U002,entertainment,-12,1,False,False,2550.0
2025-05-14T00:00:00+09:00,U002,other,-11,2,False,False,370.0
2025-05-15T00:00:00+09:00,U002,entertainment,-10,3,False,False,690.0
2025-05-16T00:00:00+09:00,U002,entertainment,-9,4,False,True,80.0
2025-05-16T00:00:00+09:00,U002,other,-9,4,False,True,930.0
2025-05-17T00:00:00+09:00,U002,entertainment,-8,5,True,False,490.0
2025-05-17T00:00:00+09:00,U002,other,-8,5,True,False,8520.0
2025-05-17T00:00:00+09:00,U002,social,-8,5,True,False,3230.0
2025-05-18T00:00:00+09:00,U002,social,-7,6,True,False,6230.0
2025-05-18T00:00:00+09:00,U002,other,-7,6,True,False,900.0
2025-05-18T00:00:00+09:00,U002,entertainment,-7,6,True,False,5630.0
2025-05-19T00:00:00+09:00,U002,other,-6,0,False,False,7920.0
2025-05-19T00:00:00+09:00,U002,social,-6,0,False,False,340.0
2025-05-19T00:00:00+09:00,U002,entertainment,-6,0,False,False,11110.0
2025-05-20T00:00:00+09:00,U002,entertainment,-5,1,False,False,2940.0
2025-05-20T00:00:00+09:00,U002,social,-5,1,False,False,450.0
2025-05-20T00:00:00+09:00,U002,clothing_beauty_daily,-5,1,False,False,11920.0
2025-05-21T00:00:00+09:00,U002,social,-4,2,False,False,1940.0
2025-05-22T00:00:00+09:00,U002,entertainment,-3,3,False,False,3090.0
2025-05-22T00:00:00+09:00,U002,social,-3,3,False,False,5450.0
2025-05-23T00:00:00+09:00,U002,other,-2,4,False,False,8490.0
2025-05-23T00:00:00+09:00,U002,entertainment,-2,4,False,False,11990.0
2025-05-24T00:00:00+09:00,U002,other,-1,5,True,False,2980.0
2025-05-24T00:00:00+09:00,U002,food,-1,5,True,False,1510.0
2025-05-24T00:00:00+09:00,U002,entertainment,-1,5,True,False,4580.0
2025-05-25T00:00:00+09:00,U002,entertainment,0,6,True,False,5820.0
2025-05-25T00:00:00+09:00,U002,other,0,6,True,False,6730.0
2025-05-25T00:00:00+09:00,U002,social,0,6,True,False,27060.0
2025-05-26T00:00:00+09:00,U002,other,1,0,False,False,4800.0
2025-05-26T00:00:00+09:00,U002,entertainment,1,0,False,False,1560.0
2025-05-26T00:00:00+09:00,U002,social,1,0,False,False,10.0
2025-05-27T00:00:00+09:00,U002,other,2,1,False,False,660.0
2025-05-28T00:00:00+09:00,U002,food,3,2,False,False,380.0
2025-05-28T00:00:00+09:00,U002,entertainment,3,2,False,False,4030.0
2025-05-29T00:00:00+09:00,U002,other,4,3,False,False,450.0
2025-05-29T00:00:00+09:00,U002,entertainment,4,3,False,False,7150.0
2025-05-29T00:00:00+09:00,U002,social,4,3,False,False,130.0
2025-05-30T00:00:00+09:00,U002,other,5,4,False,False,670.0
2025-01-01T00:00:00+09:00,U003,food,-24,2,False,False,440.0
2025-01-01T00:00:00+09:00,U003,clothing_beauty_daily,-24,2,False,False,210.0
2025-01-01T00:00:00+09:00,U003,other,-24,2,False,False,70.0
2025-01-02T00:00:00+09:00,U003,food,-23,3,False,False,590.0
2025-01-03T00:00:00+09:00,U003,clothing_beauty_daily,-22,4,False,False,9730.0
2025-01-03T00:00:00+09:00,U003,food,-22,4,False,False,800.0
2025-01-03T00:00:00+09:00,U003,other,-22,4,False,False,5470.0
2025-01-04T00:00:00+09:00,U003,other,-21,5,True,False,1640.0
2025-01-04T00:00:00+09:00,U003,entertainment,-21,5,True,False,2000.0
2025-01-05T00:00:00+09:00,U003,other,-20,6,True,False,360.0
2025-01-06T00:00:00+09:00,U003,food,-19,0,False,False,4920.0
2025-01-06T00:00:00+09:00,U003,other,-19,0,False,False,5080.0
2025-01-06T00:00:00+09:00,U003,clothing_beauty_daily,-19,0,False,False,3160.0
2025-01-07T00:00:00+09:00,U003,food,-18,1,False,False,2180.0
2025-01-08T00:00:00+09:00,U003,other,-17,2,False,False,2170.0
2025-01-08T00:00:00+09:00,U003,clothing_beauty_daily,-17,2,False,False,3680.0
2025-01-08T00:00:00+09:00,U003,food,-17,2,False,False,150.0
2025-01-09T00:00:00+09:00,U003,food,-16,3,False,False,2660.0
2025-01-09T00:00:00+09:00,U003,clothing_beauty_daily,-16,3,False,False,11640.0
2025-01-09T00:00:00+09:00,U003,other,-16,3,False,False,8080.0
2025-01-10T00:00:00+09:00,U003,social,-15,4,False,False,1190.0
2025-01-11T00:00:00+09:00,U003,food,-14,5,True,False,700.0
2025-01-11T00:00:00+09:00,U003,clothing_beauty_daily,-14,5,True,False,13310.0
2025-01-12T00:00:00+09:00,U003,food,-13,6,True,False,3980.0
2025-01-12T00:00:00+09:00,U003,other,-13,6,True,False,12680.0
2025-01-12T00:00:00+09:00,U003,clothing_beauty_daily,-13,6,True,False,1990.0
2025-01-13T00:00:00+09:00,U003,food,-12,0,False,False,9860.0
2025-01-13T00:00:00+09:00,U003,social,-12,0,False,False,790.0
2025-01-13T00:00:00+09:00,U003,other,-12,0,False,False,2620.0
2025-01-14T00:00:00+09:00,U003,other,-11,1,False,False,1140.0
2025-01-15T00:00:00+09:00,U003,other,-10,2,False,False,350.0
2025-01-16T00:00:00+09:00,U003,other,-9,3,False,False,2450.0
2025-01-16T00:00:00+09:00,U003,food,-9,3,False,False,8180.0
2025-01-16T00:00:00+09:00,U003,clothing_beauty_daily,-9,3,False,False,6070.0
2025-01-17T00:00:00+09:00,U003,clothing_beauty_daily,-8,4,False,False,7580.0
2025-01-18T00:00:00+09:00,U003,clothing_beauty_daily,-7,5,True,False,21280.0
2025-01-19T00:00:00+09:00,U003,food,-6,6,True,False,1370.0
2025-01-20T00:00:00+09:00,U003,other,-5,0,False,False,10950.0
2025-01-21T00:00:00+09:00,U003,clothing_beauty_daily,-4,1,False,False,3870.0
2025-01-22T00:00:00+09:00,U003,other,-3,2,False,False,1230.0
2025-01-23T00:00:00+09:00,U003,food,-2,3,False,False,6960.0
2025-01-24T00:00:00+09:00,U003,clothing_beauty_daily,-1,4,False,False,2000.0
2025-01-24T00:00:00+09:00,U003,food,-1,4,False,False,6440.0
2025-01-24T00:00:00+09:00,U003,other,-1,4,False,False,20.0
2025-01-25T00:00:00+09:00,U003,other,0,5,True,False,540.0
2025-01-26T00:00:00+09:00,U003,other,1,6,True,False,1290.0
2025-01-27T00:00:00+09:00,U003,other,2,0,False,False,790.0
2025-01-27T00:00:00+09:00,U003,food,2,0,False,False,3090.0
2025-01-27T00:00:00+09:00,U003,clothing_beauty_daily,2,0,False,False,11620.0
2025-01-28T00:00:00+09:00,U003,clothing_beauty_daily,3,1,False,False,2700.0
2025-01-29T00:00:00+09:00,U003,other,4,2,False,False,9180.0
2025-01-30T00:00:00+09:00,U003,other,5,3,False,False,6480.0
2025-01-31T00:00:00+09:00,U003,food,6,4,False,False,1360.0
2025-01-31T00:00:00+09:00,U003,other,6,4,False,False,1040.0
2025-02-01T00:00:00+09:00,U003,other,-24,5,True,True,6820.0
2025-02-02T00:00:00+09:00,U003,clothing_beauty_daily,-23,6,True,True,2280.0
2025-02-02T00:00:00+09:00,U003,food,-23,6,True,True,3250.0
2025-02-02T00:00:00+09:00,U003,other,-23,6,True,True,3270.0
2025-02-03T00:00:00+09:00,U003,clothing_beauty_daily,-22,0,False,False,25120.0
2025-02-04T00:00:00+09:00,U003,food,-21,1,False,True,21280.0
2025-02-05T00:00:00+09:00,U003,food,-20,2,False,False,1130.0
2025-02-05T00:00:00+09:00,U003,clothing_beauty_daily,-20,2,False,False,5270.0
2025-02-06T00:00:00+09:00,U003,other,-19,3,False,False,2490.0
2025-02-06T00:00:00+09:00,U003,clothing_beauty_daily,-19,3,False,False,2540.0
2025-02-07T00:00:00+09:00,U003,clothing_beauty_daily,-18,4,False,False,1470.0
2025-02-08T00:00:00+09:00,U003,other,-17,5,True,False,7340.0
2025-02-08T00:00:00+09:00,U003,clothing_beauty_daily,-17,5,True,False,580.0
2025-02-09T00:00:00+09:00,U003,other,-16,6,True,False,3310.0
2025-02-09T00:00:00+09:00,U003,clothing_beauty_daily,-16,6,True,False,1870.0
2025-02-09T00:00:00+09:00,U003,food,-16,6,True,False,7740.0
2025-02-10T00:00:00+09:00,U003,other,-15,0,False,False,7110.0
2025-02-11T00:00:00+09:00,U003,clothing_beauty_daily,-14,1,False,False,13400.0
2025-02-11T00:00:00+09:00,U003,food,-14,1,False,False,4660.0
2025-02-11T00:00:00+09:00,U003,other,-14,1,False,False,4690.0
2025-02-12T00:00:00+09:00,U003,clothing_beauty_daily,-13,2,False,False,130.0
2025-02-13T00:00:00+09:00,U003,clothing_beauty_daily,-12,3,False,False,130.0
2025-02-14T00:00:00+09:00,U003,clothing_beauty_daily,-11,4,False,False,8060.0
2025-02-15T00:00:00+09:00,U003,other,-10,5,True,False,2030.0
2025-02-16T00:00:00+09:00,U003,clothing_beauty_daily,-9,6,True,False,3630.0
2025-02-17T00:00:00+09:00,U003,other,-8,0,False,False,5980.0
2025-02-18T00:00:00+09:00,U003,clothing_beauty_daily,-7,1,False,False,120.0
2025-02-19T00:00:00+09:00,U003,other,-6,2,False,False,2770.0
2025-02-19T00:00:00+09:00,U003,clothing_beauty_daily,-6,2,False,False,2410.0
2025-02-20T00:00:00+09:00,U003,other,-5,3,False,True,2180.0
2025-02-21T00:00:00+09:00,U003,clothing_beauty_daily,-4,4,False,False,7330.0
2025-02-21T00:00:00+09:00,U003,food,-4,4,False,False,1840.0
2025-02-22T00:00:00+09:00,U003,food,-3,5,True,False,26420.0
2025-02-22T00:00:00+09:00,U003,other,-3,5,True,False,2810.0
2025-02-22T00:00:00+09:00,U003,clothing_beauty_daily,-3,5,True,False,2490.0
2025-02-23T00:00:00+09:00,U003,clothing_beauty_daily,-2,6,True,False,9750.0
2025-02-24T00:00:00+09:00,U003,food,-1,0,False,False,3430.0
2025-02-24T00:00:00+09:00,U003,clothing_beauty_daily,-1,0,False,False,4410.0
2025-02-24T00:00:00+09:00,U003,other,-1,0,False,False,1320.0
2025-02-25T00:00:00+09:00,U003,other,0,1,False,False,1490.0
2025-02-25T00:00:00+09:00,U003,clothing_beauty_daily,0,1,False,False,7020.0
2025-02-26T00:00:00+09:00,U003,food,1,2,False,False,10730.0
2025-02-27T00:00:00+09:00,U003,clothing_beauty_daily,2,3,False,False,890.0
2025-02-27T00:00:00+09:00,U003,other,2,3,False,False,1750.0
2025-02-27T00:00:00+09:00,U003,food,2,3,False,False,420.0
2025-02-28T00:00:00+09:00,U003,other,3,4,False,False,2530.0
2025-02-28T00:00:00+09:00,U003,food,3,4,False,False,640.0
2025-03-01T00:00:00+09:00,U003,food,-24,5,True,False,8040.0
2025-03-01T00:00:00+09:00,U003,other,-24,5,True,False,270.0
2025-03-02T00:00:00+09:00,U003,utilities,-23,6,True,False,3770.0
2025-03-02T00:00:00+09:00,U003,clothing_beauty_daily,-23,6,True,False,460.0
2025-03-03T00:00:00+09:00,U003,clothing_beauty_daily,-22,0,False,False,5810.0
2025-03-03T00:00:00+09:00,U003,other,-22,0,False,False,8890.0
2025-03-04T00:00:00+09:00,U003,clothing_beauty_daily,-21,1,False,False,7410.0
2025-03-04T00:00:00+09:00,U003,other,-21,1,False,False,210.0
2025-03-04T00:00:00+09:00,U003,food,-21,1,False,False,9650.0
2025-03-05T00:00:00+09:00,U003,other,-20,2,False,False,3850.0
2025-03-06T00:00:00+09:00,U003,food,-19,3,False,False,210.0
2025-03-06T00:00:00+09:00,U003,clothing_beauty_daily,-19,3,False,False,1430.0
2025-03-07T00:00:00+09:00,U003,food,-18,4,False,False,5760.0
2025-03-08T00:00:00+09:00,U003,clothing_beauty_daily,-17,5,True,False,2310.0
2025-03-08T00:00:00+09:00,U003,food,-17,5,True,False,2430.0
2025-03-08T00:00:00+09:00,U003,other,-17,5,True,False,7030.0
2025-03-09T00:00:00+09:00,U003,utilities,-16,6,True,False,7090.0
2025-03-10T00:00:00+09:00,U003,clothing_beauty_daily,-15,0,False,False,370.0
2025-03-10T00:00:00+09:00,U003,other,-15,0,False,False,13420.0
2025-03-10T00:00:00+09:00,U003,food,-15,0,False,False,13530.0
2025-03-11T00:00:00+09:00,U003,food,-14,1,False,False,40.0
2025-03-12T00:00:00+09:00,U003,other,-13,2,False,False,3940.0
2025-03-12T00:00:00+09:00,U003,clothing_beauty_daily,-13,2,False,False,2580.0
2025-03-12T00:00:00+09:00,U003,food,-13,2,False,False,13050.0
2025-03-13T00:00:00+09:00,U003,clothing_beauty_daily,-12,3,False,False,7390.0
2025-03-13T00:00:00+09:00,U003,food,-12,3,False,False,210.0
2025-03-13T00:00:00+09:00,U003,other,-12,3,False,False,10020.0
2025-03-14T00:00:00+09:00,U003,clothing_beauty_daily,-11,4,False,False,1010.0
2025-03-15T00:00:00+09:00,U003,clothing_beauty_daily,-10,5,True,False,10160.0
2025-03-16T00:00:00+09:00,U003,other,-9,6,True,False,4450.0
2025-03-16T00:00:00+09:00,U003,clothing_beauty_daily,-9,6,True,False,2190.0
2025-03-16T00:00:00+09:00,U003,food,-9,6,True,False,2390.0
2025-03-17T00:00:00+09:00,U003,food,-8,0,False,False,1510.0
2025-03-17T00:00:00+09:00,U003,other,-8,0,False,False,3600.0
2025-03-18T00:00:00+09:00,U003,food,-7,1,False,False,14160.0
2025-03-18T00:00:00+09:00,U003,clothing_beauty_daily,-7,1,False,False,1860.0
2025-03-19T00:00:00+09:00,U003,other,-6,2,False,False,1450.0
2025-03-20T00:00:00+09:00,U003,other,-5,3,False,False,7720.0
2025-03-20T00:00:00+09:00,U003,food,-5,3,False,False,22740.0
2025-03-21T00:00:00+09:00,U003,other,-4,4,False,False,1580.0
2025-03-22T00:00:00+09:00,U003,clothing_beauty_daily,-3,5,True,False,8290.0
2025-03-23T00:00:00+09:00,U003,clothing_beauty_daily,-2,6,True,False,940.0
2025-03-23T00:00:00+09:00,U003,other,-2,6,True,False,3780.0
2025-03-24T00:00:00+09:00,U003,food,-1,0,False,False,1010.0
2025-03-25T00:00:00+09:00,U003,other,0,1,False,False,13390.0
2025-03-25T00:00:00+09:00,U003,clothing_beauty_daily,0,1,False,False,910.0
